"Location","Permission","Facilitated.by","Dive_Site","Transect","lat","lon","aca_geomorphology","slope_mean_2020_bio_oracle_3","terrain_ruggedness_index_2020_bio_oracle_3","topographic_position_index_2020_bio_oracle_3","DESIG","ADOPT_2024","NO_TAKE","NO_TK_AREA","STATUS_YR","Geomorphology","OBJECTI","grav_NC","pop_cnt","nm_prts","reef_vl","sedimnt","nutrint","cml_scr","tp_thrt","Region","is_bcu","grv_NC_","pp_cnt_","nm_prt_","rf_vl_r","sdmnt_r","ntrnt_r","score","scoreth","scorpfc","scoretr","scorecn","scorecy","biomass_kg","biomass_kg_ha","abundance_ind_250m2","FRic","FEve","FDiv","FDis","RaoQ"
"Kadavu","Ono","FLMMA/Kokomo","Birdland","KAD_BIRD_Transect 4",-18.84763115,178.5021932,"Back Reef Slope",1.3203984,99.25547,89.51445,"Locally Managed Marine Area","2005-2009","Part",19.22,"1985","Back Reef Slope",49542,0.571425896,0.535405524,0,0,0.599143004,0.545648849,0.375270546,"Sediments","Melanesia","non-refugia",1.160336377,293.8462265,0,0,4.663125992,0.000226514,-0.05091,-0.68252,0.13163,-0.09355,-0.01837,-0.11807,3.30163117456427,132.065246982571,146,2.88337987083704e-13,0.643224883678464,0.92927890159343,0.19474664211803,0.0431687507607387
"Kadavu","Soso","FLMMA/Matava","Soso2","KAD_SO2_Transect 1",-19.05842,178.30866,"Inner Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",1.39,"2004","Inner Reef Flat",49808,0.457511566,0.607919994,0,0.759029966,0.715922466,0.522838244,0.510537039,"Tourism","Melanesia","non-refugia",0.546164877,684.8199158,0,34,30.43134689,7.06e-05,-0.03975,-0.53409,0.11601,-0.10105,0.15401,-0.27593,2.49735703986599,99.8942815946394,92,1.38955514171814e-18,0.595984598390398,0.907808423511208,0.102095192881499,0.0176415387956565
"Kadavu","Soso","FLMMA/Matava","Soso2","KAD_SO2_Transect 2",-19.05842,178.30866,"Inner Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",1.39,"2004","Inner Reef Flat",49808,0.457511566,0.607919994,0,0.759029966,0.715922466,0.522838244,0.510537039,"Tourism","Melanesia","non-refugia",0.546164877,684.8199158,0,34,30.43134689,7.06e-05,-0.03975,-0.53409,0.11601,-0.10105,0.15401,-0.27593,0.929459300320486,37.1783720128194,87,3.99881706137624e-20,0.661005739503439,0.944614800433879,0.0994561041300427,0.0165276189639551
"Kadavu","Soso","FLMMA/Matava","Soso2","KAD_SO2_Transect 3",-19.05842,178.30866,"Inner Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",1.39,"2004","Inner Reef Flat",49808,0.457511566,0.607919994,0,0.759029966,0.715922466,0.522838244,0.510537039,"Tourism","Melanesia","non-refugia",0.546164877,684.8199158,0,34,30.43134689,7.06e-05,-0.03975,-0.53409,0.11601,-0.10105,0.15401,-0.27593,3.07180344271178,122.872137708471,93,8.82250136129887e-20,0.720435799324961,0.971843400721698,0.126652481066345,0.0208139921885888
"Kadavu","Soso","FLMMA/Matava","Soso2","KAD_SO2_Transect 4",-19.05842,178.30866,"Inner Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",1.39,"2004","Inner Reef Flat",49808,0.457511566,0.607919994,0,0.759029966,0.715922466,0.522838244,0.510537039,"Tourism","Melanesia","non-refugia",0.546164877,684.8199158,0,34,30.43134689,7.06e-05,-0.03975,-0.53409,0.11601,-0.10105,0.15401,-0.27593,2.14009444770386,85.6037779081544,96,1.64067622925047e-17,0.645780226913403,0.873920357335629,0.119710555979591,0.0221685341216495
"Kadavu","Soso","FLMMA/Matava","Soso1","KAD_SO1_Transect 1",-19.050175,178.2953433,"Outer Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",4.56,"2005","Inner Reef Flat",49807,0.446554663,0.571159059,0,0,0.731278505,0.546459566,0.382575299,"Sediments","Melanesia","non-refugia",0.511425537,450.3673286,0,0,36.69154358,0.000232939,-0.06438,-0.5281,0.11545,-0.13044,-0.54189,-0.27593,8.68795482445146,347.518192978059,143,5.10422862221654e-14,0.625306756149264,0.920689494468528,0.172749274729051,0.0320936511750305
"Kadavu","Soso","FLMMA/Matava","Soso1","KAD_SO1_Transect 2",-19.050175,178.2953433,"Outer Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",4.56,"2005","Inner Reef Flat",49807,0.446554663,0.571159059,0,0,0.731278505,0.546459566,0.382575299,"Sediments","Melanesia","non-refugia",0.511425537,450.3673286,0,0,36.69154358,0.000232939,-0.06438,-0.5281,0.11545,-0.13044,-0.54189,-0.27593,6.90281948834232,276.112779533693,90,1.0530694578404e-13,0.741326039812076,0.906634786484474,0.172434704074704,0.0335561094074877
"Kadavu","Soso","FLMMA/Matava","Soso1","KAD_SO1_Transect 3",-19.050175,178.2953433,"Outer Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",4.56,"2005","Inner Reef Flat",49807,0.446554663,0.571159059,0,0,0.731278505,0.546459566,0.382575299,"Sediments","Melanesia","non-refugia",0.511425537,450.3673286,0,0,36.69154358,0.000232939,-0.06438,-0.5281,0.11545,-0.13044,-0.54189,-0.27593,3.57392703161559,142.957081264624,92,2.85193669051131e-16,0.700011495444529,0.924660465278069,0.21787393512862,0.0511439566337292
"Kadavu","Soso","FLMMA/Matava","Soso1","KAD_SO1_Transect 4",-19.050175,178.2953433,"Outer Reef Flat",5.6637535,426.80042,103.3162,"Locally Managed Marine Area","2005-2009","Part",4.56,"2005","Inner Reef Flat",49807,0.446554663,0.571159059,0,0,0.731278505,0.546459566,0.382575299,"Sediments","Melanesia","non-refugia",0.511425537,450.3673286,0,0,36.69154358,0.000232939,-0.06438,-0.5281,0.11545,-0.13044,-0.54189,-0.27593,5.92492705653731,236.997082261492,130,1.55740069338822e-16,0.653948836259322,0.953655101952873,0.220535323155886,0.0514649748912277
"Kuata","Namara","Barefoot Manta","KuataNonMPA","KUA_noMPA_Transect 1",-17.3660347,177.1399643,"Terrestrial Reef Flat",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.69162262582131,67.6649050328523,57,5.41937596219214e-16,0.756300262650965,0.904957781572355,0.182407189434946,0.0375397890806686
"Kuata","Namara","Barefoot Manta","KuataNonMPA","KUA_noMPA_Transect 2",-17.3660347,177.1399643,"Terrestrial Reef Flat",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.2718963984927,50.8758559397079,62,3.33784404304987e-17,0.726523284828291,0.883148692599505,0.160018086451129,0.0295539070043022
"Kuata","Namara","Barefoot Manta","KuataNonMPA","KUA_noMPA_Transect 3",-17.3660347,177.1399643,"Terrestrial Reef Flat",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,3.40359815485785,136.143926194314,63,2.69731371084326e-16,0.742049440878083,0.851883248909289,0.140238531595872,0.0280196759050515
"Kuata","Namara","Barefoot Manta","KuataNonMPA","KUA_noMPA_Transect 4",-17.3660347,177.1399643,"Terrestrial Reef Flat",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,1.72036340399936,68.8145361599744,47,1.17611235775569e-15,0.706387951469967,0.80475570733358,0.151376608729738,0.0318621057896615
"Kuata","Namara","Barefoot Manta","KuataNonMPA","KUA_noMPA_Transect 5",-17.3660347,177.1399643,"Terrestrial Reef Flat",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,0.632091874191734,25.2836749676694,54,1.21982616493865e-15,0.791175968104513,0.888982149519688,0.185264471754733,0.0395102271188094
"Kuata","Namara","Barefoot Manta","KuataBack","KUA_Back_Transect 1",-17.36312074,177.1327823,NA,0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,6.05476175894837,242.190470357935,167,6.60892743579068e-13,0.67503108352073,0.777468038372414,0.167026238976257,0.038123649714131
"Kuata","Namara","Barefoot Manta","KuataBack","KUA_Back_Transect 2",-17.36312074,177.1327823,NA,0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,15.7066470861352,628.265883445408,173,5.70314959366325e-12,0.663392200446263,0.886850465106858,0.270805568420227,0.0851995844203811
"Kuata","Namara","Barefoot Manta","KuataBack","KUA_Back_Transect 3",-17.36312074,177.1327823,NA,0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.90819846998846,196.327938799538,146,1.58803677525056e-15,0.645007210295511,0.937747925381872,0.209437963872887,0.0466396495717382
"Kuata","Namara","Barefoot Manta","KuataBack","KUA_Back_Transect 4",-17.36312074,177.1327823,NA,0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Sheltered Reef Slope",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,7.4713249941617,298.852999766468,124,2.91812728476596e-14,0.649198999580485,0.816686668869957,0.157282364121517,0.0294843857560059
"Kuata","Namara","Barefoot Manta","KuataMPA","KUA_MPA_Transect 1",-17.36183827,177.1359799,"Terrestrial Reef Flat",0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.87667737876742,195.067095150697,129,2.16599458512686e-15,0.619521839123265,0.965642244812351,0.179342447396719,0.0417481468195596
"Kuata","Namara","Barefoot Manta","KuataMPA","KUA_MPA_Transect 2",-17.36183827,177.1359799,"Terrestrial Reef Flat",0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.67410615406715,186.964246162686,67,3.29597964826268e-17,0.64816336009058,0.786462866644299,0.123613227438378,0.0217500725229933
"Kuata","Namara","Barefoot Manta","KuataMPA","KUA_MPA_Transect 3",-17.36183827,177.1359799,"Terrestrial Reef Flat",0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,7.57677653297046,303.071061318818,135,6.37982227572313e-15,0.720962850292278,0.899680745016596,0.200848762631754,0.0450901014732576
"Kuata","Namara","Barefoot Manta","KuataMPA","KUA_MPA_Transect 4",-17.36183827,177.1359799,"Terrestrial Reef Flat",0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,7.3872062098216,295.488248392864,101,3.26549074395296e-16,0.750397753109621,0.937015047566813,0.227721522737355,0.0548134311270196
"Kuata","Namara","Barefoot Manta","KuataMPA","KUA_MPA_Transect 5",-17.36183827,177.1359799,"Terrestrial Reef Flat",0.22318776,21.863625,4.6390557,"qoliqoli","Non-Adopter","None",0,"None","Terrestrial Reef Flat",48009,0.50113315,0.64664078,0,0.856198256,0.723241871,0.667772189,0.565831041,"Tourism","Melanesia","non-refugia",0.719159072,1001.772951,0,253,33.34032822,0.007387417,-0.04951,-0.4121,0.1828,-0.49671,-0.54904,-0.10966,4.63184197039704,185.273678815881,161,1.30843042961016e-14,0.757279164080617,0.91311161405121,0.217592997693965,0.0500836228036688
"Kuata","Namara","Barefoot Manta","KuataGoat","KUA_GOAT_Transect 1",-17.33537481,177.1509809,"Deep Lagoon",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"","Deep Lagoon",47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,"Sediments","Melanesia","non-refugia",0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,10.3261501926973,413.046007707893,482,7.95601479012417e-13,0.53042349004552,0.838582262999023,0.135104457857352,0.0259408942471873
"Kuata","Namara","Barefoot Manta","KuataGoat","KUA_GOAT_Transect 2",-17.33537481,177.1509809,"Deep Lagoon",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"","Deep Lagoon",47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,"Sediments","Melanesia","non-refugia",0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,4.91671419742165,196.668567896866,347,4.03872616065005e-15,0.588729493382148,0.884569151536371,0.157991010706381,0.027940594650363
"Kuata","Namara","Barefoot Manta","KuataGoat","KUA_GOAT_Transect 3",-17.33537481,177.1509809,"Deep Lagoon",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"","Deep Lagoon",47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,"Sediments","Melanesia","non-refugia",0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,4.85952894727389,194.381157890956,331,8.03423030557117e-13,0.686235126867348,0.908085399891383,0.179581447993113,0.0394167698495124
"Kuata","Namara","Barefoot Manta","KuataGoat","KUA_GOAT_Transect 4",-17.33537481,177.1509809,"Deep Lagoon",0.16416138,16.897337,-2.3884435,"qoliqoli","Non-Adopter","None",0,"","Deep Lagoon",47926,0.497143713,0.647062056,0,0.757802769,0.854733706,0.695336539,0.575346464,"Sediments","Melanesia","non-refugia",0.697049597,1005.858948,0,33,178.8015289,0.014073923,-0.01278,-0.3972,0.18457,-0.55469,0.47781,-0.1116,7.78096098097803,311.238439239121,416,8.8459693471186e-13,0.666241397888006,0.930060826601268,0.169522914795598,0.0353481718050809
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","CoralGarden","Lau_Totoya_BT_Transect 1",-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,"Sediments","Melanesia","non-refugia",0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,8.83190610048404,353.276244019361,193,4.39246604491129e-17,0.686258306714264,0.949771403129222,0.148556074091116,0.0253400085761494
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","CoralGarden","Lau_Totoya_BT_Transect 2",-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,"Sediments","Melanesia","non-refugia",0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,4.28575208889312,171.430083555725,98,6.12349704386114e-15,0.654377685813319,0.896342498558001,0.171744378136101,0.0335164006861821
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","CoralGarden","Lau_Totoya_BT_Transect 3",-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,"Sediments","Melanesia","non-refugia",0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,17.4021168260776,696.084673043104,262,9.36062204218964e-15,0.666701361792233,0.920673171266202,0.211042099852718,0.0469282589950132
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","CoralGarden","Lau_Totoya_BT_Transect 4",-19.00218046,-179.8781898,NA,10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",49692,0.06399955,0.492362078,0,0,0.732915257,0.629447423,0.319787385,"Sediments","Melanesia","non-refugia",0.009458145,163.7047529,0,0,37.5112648,0.002929408,-0.07671,-0.89297,0.15016,-0.55246,-0.42444,0.19743,4.81422713406901,192.56908536276,134,3.70885314326649e-16,0.65831780378854,0.934312898573959,0.133389574558622,0.0222977135408014
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","ReefCorner","Lau_Totoya_Joe_Transect 1",-18.99945678,-179.8721369,"Back Reef Slope",10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Back Reef Slope",49640,0.063699875,0.571268957,0,0,0,0,0.105828139,"Coastal pop","Melanesia","non-refugia",0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,7.40243513865628,296.097405546251,184,1.17189733324533e-12,0.627133817554369,0.899714491543839,0.194849781463017,0.0491274131947217
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","ReefCorner","Lau_Totoya_Joe_Transect 2",-18.99945678,-179.8721369,"Back Reef Slope",10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Back Reef Slope",49640,0.063699875,0.571268957,0,0,0,0,0.105828139,"Coastal pop","Melanesia","non-refugia",0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,2.71364707363044,108.545882945218,150,5.00771127009312e-13,0.617833291931187,0.839407989073123,0.12208440556079,0.0267988547338936
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","ReefCorner","Lau_Totoya_Joe_Transect 3",-18.99945678,-179.8721369,"Back Reef Slope",10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Back Reef Slope",49640,0.063699875,0.571268957,0,0,0,0,0.105828139,"Coastal pop","Melanesia","non-refugia",0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,5.56168113092495,222.467245236998,127,2.11871738642073e-12,0.698894993250246,0.930817003333136,0.222400036107422,0.0522628922919505
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","ReefCorner","Lau_Totoya_Joe_Transect 4",-18.99945678,-179.8721369,"Back Reef Slope",10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Back Reef Slope",49640,0.063699875,0.571268957,0,0,0,0,0.105828139,"Coastal pop","Melanesia","non-refugia",0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,4.49161899536323,179.664759814529,112,6.84759544033883e-13,0.757980504685115,0.907376991836688,0.217767721684985,0.0501180719234172
"Totoya","Totoya","Fijian LMMA/Captain Cook Cruises","ReefCorner","Lau_Totoya_Joe_Transect 5",-18.99945678,-179.8721369,"Back Reef Slope",10.61112,863.71924,-192.91789,"qoliqoli","2010-2014","None",0,"None","Back Reef Slope",49640,0.063699875,0.571268957,0,0,0,0,0.105828139,"Coastal pop","Melanesia","non-refugia",0.009359818,450.8471918,0,0,0,0,-0.07258,-0.84888,0.15274,-0.49148,-0.42444,0.18083,4.95269690705569,198.107876282228,163,1.66235551125214e-12,0.673450983511021,0.903557903004175,0.192792043245293,0.0405324399138673
"VanuaBalavu","Daliconi","Fijian LMMA/Captain Cook Cruises","VBBay","Lau_VanuaBalavu_Transect 1",-17.20382191,-178.9734533,"Back Reef Slope",0.4948923,42.277264,12.657234,"Locally Managed Marine Area","Non-Adopter","Part",4.66,"2007","Back Reef Slope",47764,0.013279392,0.663968056,0,0.759029966,0.704097396,0.562544912,0.45048662,"Tourism","Melanesia","refugia",0.000403359,1178.724392,0,34,26.18201828,0.000429278,0.0396,-0.12626,0.23237,0.09724,0.7605,0.07336,1.9517031509021,78.0681260360838,91,2.07591887625877e-13,0.688147832556931,0.880615630122316,0.166694792208243,0.0320294885254613
"VanuaBalavu","Daliconi","Fijian LMMA/Captain Cook Cruises","VBBay","Lau_VanuaBalavu_Transect 2",-17.20382191,-178.9734533,"Back Reef Slope",0.4948923,42.277264,12.657234,"Locally Managed Marine Area","Non-Adopter","Part",4.66,"2007","Back Reef Slope",47764,0.013279392,0.663968056,0,0.759029966,0.704097396,0.562544912,0.45048662,"Tourism","Melanesia","refugia",0.000403359,1178.724392,0,34,26.18201828,0.000429278,0.0396,-0.12626,0.23237,0.09724,0.7605,0.07336,1.88634207711318,75.4536830845272,107,8.70073957536657e-14,0.723966092486197,0.908698062026384,0.148362967588162,0.0297199162133842
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","WAI_ALI_Transect 1",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,5.40166645011765,216.066658004706,165,1.33746510724652e-13,0.603443552329238,0.881568584061775,0.139149771788577,0.0235103920907806
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","WAI_ALI_Transect 2",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,6.45980613298217,258.392245319287,102,8.76561062973413e-16,0.648720068432362,0.910117989014064,0.1588594599026,0.030069337328962
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","WAI_ALI_Transect 3",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.80388197418089,352.155278967236,154,1.24070977050382e-13,0.644162769635244,0.939440446030384,0.210872674986515,0.046658729769881
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","WAI_ALI_Transect 4",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,8.59300931522332,343.720372608933,177,3.35133051832514e-14,0.627817151754469,0.924967673925411,0.202375235925579,0.0438186089113791
"VanuaLevu","Savusavu","Bua Provincial Councial/CousteuDive","AliceWonderland","WAI_ALI_Transect 5",-16.82817665,179.1878434,NA,2.4705825,181.01839,84.630943,"qoliqoli","2010-2014","None",0,"None","Outer Reef Flat",47272,0.40875803,0.389497399,0,0.666660561,0.761641165,0.591399038,0.469659366,"Sediments","Melanesia","refugia",0.41026912,20.42838669,0,1,52.88097382,0.001066607,0.03692,-0.06416,0.21814,-0.10596,0.76408,-0.02734,5.36471167310778,214.588466924311,156,3.48965998184484e-13,0.736681626369727,0.931463213631495,0.146971060655027,0.0299542350515163
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","SAV_GNU_Transect 4",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,4.12232894447292,164.893157778917,214,2.95584840904273e-12,0.563657569212804,0.836772712572612,0.113717273778441,0.0252608829640963
"VanuaLevu","Savusavu","Bua Provincial Councial/KorosunDive","GoldenNuggets","SAV_GNU_Transect 5",-16.82430488,179.2706002,NA,3.6456804,289.92941,140.46001,"Locally Managed Marine Area","2005-2009","Part",20.6,"2004","Deep Lagoon",47273,0.382892248,0.858634332,0.998223313,0.865429702,0.794854348,0.642768964,0.757133818,"Industrial dev","Melanesia","refugia",0.353583294,7645.003204,2,306,79.11255646,0.004097039,0.02434,-0.10809,0.22032,0.16556,0.38748,-0.02834,12.8782171110328,515.128684441313,321,1.36885572660555e-11,0.624414627575252,0.932639498510176,0.192272814154543,0.047226390565409
